,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
572,0021400826,1610612760,OKC,Oklahoma City,203087,Jeremy Lamb,,,7,0.423,0.462,0.283,0.429,0.559,0.0,0.063,0.25
573,0021400826,1610612760,OKC,Oklahoma City,203103,Perry Jones,,,8,0.5,0.429,0.305,0.429,0.553,0.0,0.105,0.222
574,0021400826,1610612743,DEN,Denver,203115,Will Barton,,,25,0.489,0.17,0.136,0.231,0.479,0.271,0.168,0.36
575,0021400826,1610612760,OKC,Oklahoma City,203460,Andre Roberson,G,,11,0.568,0.318,0.199,0.5,0.32,0.36,0.08,0.353
576,0021400826,1610612743,DEN,Denver,203475,Erick Green,,,9,0.5,0.0,0.143,0.3,0.563,0.375,0.277,0.429
577,0021400826,1610612743,DEN,Denver,203530,Joffrey Lauvergne,,,18,0.563,0.125,0.19,0.267,0.545,0.303,0.173,0.286
578,0021400826,1610612743,DEN,Denver,203914,Gary Harris,,,15,0.431,0.138,0.183,0.25,0.52,0.32,0.268,0.333
579,0021400826,1610612760,OKC,Oklahoma City,203956,Mitch McGary,,,20,0.412,0.235,0.23,0.222,0.487,0.103,0.164,0.238
580,0021400826,1610612743,DEN,Denver,203994,Jusuf Nurkic,C,,28,0.406,0.156,0.096,0.316,0.637,0.275,0.209,0.421
581,0021400826,1610612760,OKC,Oklahoma City,2555,Nick Collison,,,14,0.396,0.25,0.169,0.154,0.413,0.261,0.209,0.2
582,0021400826,1610612743,DEN,Denver,2749,Jameer Nelson,,,14,0.523,0.273,0.181,0.154,0.48,0.16,0.134,0.083
583,0021400827,1610612766,CHA,Charlotte,101107,Marvin Williams,,,29,0.429,0.196,0.099,0.182,0.565,0.304,0.175,0.238
584,0021400827,1610612742,DAL,Dallas,101111,Charlie Villanueva,,,18,0.517,0.276,0.169,0.188,0.361,0.222,0.104,0.217
585,0021400827,1610612766,CHA,Charlotte,101131,Jason Maxiell,,,7,0.25,0.313,0.066,0.4,0.75,0.333,0.218,0.6
586,0021400827,1610612742,DAL,Dallas,101145,Monta Ellis,G,,36,0.476,0.143,0.137,0.118,0.394,0.091,0.19,0.22
587,0021400827,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,24,0.5,0.342,0.181,0.167,0.385,0.188,0.125,0.323
588,0021400827,1610612742,DAL,Dallas,200765,Rajon Rondo,G,,27,0.531,0.063,0.131,0.12,0.351,0.191,0.151,0.194
589,0021400827,1610612742,DAL,Dallas,200826,Jose Juan Barea,,,11,0.567,0.667,0.223,0.333,0.417,0.292,0.042,0.267
590,0021400827,1610612766,CHA,Charlotte,201945,Gerald Henderson,G,,25,0.413,0.065,0.229,0.25,0.45,0.125,0.195,0.045
591,0021400827,1610612742,DAL,Dallas,202329,Al-Farouq Aminu,,,24,0.389,0.5,0.18,0.143,0.398,0.204,0.169,0.3
592,0021400827,1610612766,CHA,Charlotte,202362,Lance Stephenson,,,29,0.414,0.172,0.066,0.171,0.51,0.333,0.152,0.217
593,0021400827,1610612766,CHA,Charlotte,203077,Michael Kidd-Gilchrist,F,,30,0.436,0.145,0.195,0.257,0.452,0.25,0.128,0.107
594,0021400827,1610612766,CHA,Charlotte,203106,Jeff Taylor,,,5,0.167,0.417,0.152,0.333,0.75,0.5,0.279,0.5
595,0021400827,1610612766,CHA,Charlotte,203148,Brian Roberts,,,13,0.339,0.25,0.037,0.294,0.5,0.231,0.113,0.357
596,0021400827,1610612766,CHA,Charlotte,203469,Cody Zeller,F,,27,0.408,0.082,0.19,0.258,0.418,0.184,0.107,0.111
597,0021400827,1610612766,CHA,Charlotte,203584,Troy Daniels,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0021400827,1610612742,DAL,Dallas,2199,Tyson Chandler,C,,32,0.465,0.088,0.138,0.097,0.4,0.1,0.183,0.237
599,0021400827,1610612742,DAL,Dallas,2210,Richard Jefferson,F,,33,0.536,0.125,0.14,0.143,0.397,0.069,0.18,0.139
600,0021400827,1610612742,DAL,Dallas,2405,Amar'e Stoudemire,,,11,0.611,0.333,0.139,0.333,0.526,0.105,0.096,0.1
601,0021400827,1610612766,CHA,Charlotte,2590,Mo Williams,G,,38,0.421,0.086,0.18,0.209,0.508,0.217,0.158,0.069
602,0021400827,1610612742,DAL,Dallas,2734,Devin Harris,,,20,0.433,0.533,0.19,0.2,0.453,0.093,0.156,0.28
603,0021400827,1610612766,CHA,Charlotte,2744,Al Jefferson,C,,31,0.407,0.102,0.195,0.211,0.439,0.224,0.172,0.037
604,0021400828,1610612763,MEM,Memphis,201144,Mike Conley,G,,30,0.567,0.183,0.049,0.231,0.444,0.204,0.115,0.172
605,0021400828,1610612763,MEM,Memphis,201145,Jeff Green,F,,24,0.5,0.159,0.062,0.091,0.543,0.085,0.107,0.304
606,0021400828,1610612757,POR,Portland,201167,Arron Afflalo,,,23,0.511,0.159,0.163,0.24,0.341,0.22,0.109,0.148
607,0021400828,1610612763,MEM,Memphis,201188,Marc Gasol,C,,35,0.508,0.123,0.044,0.125,0.493,0.149,0.099,0.222
608,0021400828,1610612757,POR,Portland,201577,Robin Lopez,C,,37,0.524,0.175,0.165,0.219,0.564,0.086,0.056,0.161
609,0021400828,1610612763,MEM,Memphis,201584,Courtney Lee,G,,29,0.557,0.189,0.052,0.125,0.567,0.154,0.137,0.208
610,0021400828,1610612763,MEM,Memphis,201585,Kosta Koufos,,,18,0.426,0.147,0.11,0.2,0.268,0.357,0.208,0.1
611,0021400828,1610612757,POR,Portland,201587,Nicolas Batum,F,,35,0.459,0.213,0.156,0.212,0.537,0.118,0.057,0.156
612,0021400828,1610612763,MEM,Memphis,201979,Nick Calathes,,,14,0.45,0.1,0.132,0.294,0.325,0.4,0.262,0.077
613,0021400828,1610612757,POR,Portland,202083,Wesley Matthews,G,,35,0.476,0.194,0.138,0.156,0.523,0.152,0.072,0.194
614,0021400828,1610612763,MEM,Memphis,202720,Jon Leuer,,,4,0.125,0.0,0.333,0.286,0.6,0.6,0.322,0.0
615,0021400828,1610612757,POR,Portland,203081,Damian Lillard,G,,35,0.475,0.186,0.169,0.161,0.566,0.162,0.056,0.194
616,0021400828,1610612757,POR,Portland,203086,Meyers Leonard,F,,17,0.444,0.148,0.122,0.0,0.486,0.114,0.03,0.235
617,0021400828,1610612763,MEM,Memphis,2216,Zach Randolph,F,,37,0.542,0.127,0.055,0.182,0.585,0.153,0.169,0.154
618,0021400828,1610612757,POR,Portland,2549,Chris Kaman,,,24,0.607,0.214,0.128,0.263,0.439,0.122,0.111,0.125
619,0021400828,1610612757,POR,Portland,2581,Steve Blake,,,14,0.442,0.192,0.137,0.188,0.292,0.292,0.111,0.176
620,0021400828,1610612757,POR,Portland,2748,Dorell Wright,,,16,0.288,0.308,0.225,0.111,0.391,0.156,0.117,0.2
621,0021400828,1610612763,MEM,Memphis,2754,Tony Allen,,,28,0.452,0.192,0.09,0.207,0.363,0.235,0.177,0.152
622,0021400828,1610612763,MEM,Memphis,2757,Beno Udrih,,,16,0.286,0.071,0.1,0.1,0.574,0.185,0.186,0.214
623,0021400829,1610612738,BOS,Boston,101138,Brandon Bass,F,,40,0.457,0.304,0.166,0.216,0.531,0.354,0.174,0.129
624,0021400829,1610612747,LAL,Los Angeles,101179,Ronnie Price,,,18,0.655,0.448,0.136,0.231,0.58,0.48,0.295,0.333
625,0021400829,1610612747,LAL,Los Angeles,201156,Nick Young,,,26,0.659,0.463,0.115,0.188,0.512,0.349,0.216,0.273
626,0021400829,1610612747,LAL,Los Angeles,201941,Jordan Hill,,,19,0.538,0.538,0.23,0.143,0.436,0.179,0.143,0.3
627,0021400829,1610612747,LAL,Los Angeles,201961,Wayne Ellington,G,,30,0.5,0.451,0.161,0.16,0.46,0.21,0.116,0.206
628,0021400829,1610612738,BOS,Boston,201973,Jonas Jerebko,,,4,0.2,0.2,0.168,0.143,0.556,0.778,0.0,0.2
629,0021400829,1610612738,BOS,Boston,202323,Evan Turner,F,,35,0.451,0.292,0.114,0.262,0.518,0.436,0.15,0.111
630,0021400829,1610612747,LAL,Los Angeles,202325,Wesley Johnson,,,32,0.604,0.563,0.139,0.167,0.44,0.259,0.204,0.303
631,0021400829,1610612747,LAL,Los Angeles,202334,Ed Davis,,,26,0.564,0.615,0.165,0.2,0.448,0.208,0.226,0.308
632,0021400829,1610612738,BOS,Boston,202340,Avery Bradley,G,,42,0.476,0.274,0.127,0.261,0.515,0.463,0.175,0.143
633,0021400829,1610612747,LAL,Los Angeles,202391,Jeremy Lin,,,30,0.612,0.51,0.138,0.167,0.464,0.309,0.181,0.258
634,0021400829,1610612738,BOS,Boston,202738,Isaiah Thomas,,,25,0.457,0.304,0.145,0.208,0.605,0.553,0.207,0.238
635,0021400829,1610612738,BOS,Boston,203092,Tyler Zeller,C,,35,0.444,0.181,0.156,0.317,0.518,0.456,0.109,0.103
636,0021400829,1610612738,BOS,Boston,203109,Jae Crowder,,,30,0.5,0.304,0.181,0.29,0.609,0.522,0.176,0.238
637,0021400829,1610612747,LAL,Los Angeles,203135,Robert Sacre,C,,11,0.425,0.05,0.197,0.0,0.579,0.263,0.086,0.0
638,0021400829,1610612747,LAL,Los Angeles,203527,Ryan Kelly,F,,21,0.471,0.314,0.209,0.111,0.443,0.273,0.043,0.2
639,0021400829,1610612747,LAL,Los Angeles,203903,Jordan Clarkson,G,,17,0.389,0.333,0.162,0.0,0.444,0.167,0.082,0.25
640,0021400829,1610612738,BOS,Boston,203923,James Young,,,10,0.639,0.222,0.242,0.2,0.647,0.353,0.221,0.286
641,0021400829,1610612738,BOS,Boston,203935,Marcus Smart,G,,30,0.5,0.314,0.159,0.185,0.53,0.42,0.134,0.042
642,0021400829,1610612747,LAL,Los Angeles,204028,Tarik Black,,,3,0.5,0.333,0.254,0.2,0.25,0.625,0.0,0.2
643,0021400829,1610612738,BOS,Boston,2222,Gerald Wallace,,,9,0.5,0.333,0.267,0.0,0.75,0.438,0.181,0.2
644,0021400829,1610612747,LAL,Los Angeles,2430,Carlos Boozer,F,,28,0.561,0.449,0.139,0.136,0.509,0.34,0.111,0.172
645,0021400830,1610612755,PHI,Philadelphia,201580,JaVale McGee,,,11,0.563,0.333,0.136,0.167,0.841,0.091,0.155,0.2
646,0021400830,1610612748,MIA,Miami,201596,Mario Chalmers,,,21,0.697,0.184,0.2,0.385,0.559,0.618,0.133,0.235
647,0021400830,1610612755,PHI,Philadelphia,201601,Luc Mbah a Moute,F,,30,0.528,0.241,0.097,0.143,0.551,0.388,0.176,0.273
648,0021400830,1610612748,MIA,Miami,201609,Goran Dragic,G,,33,0.67,0.357,0.16,0.318,0.542,0.271,0.088,0.138
649,0021400830,1610612748,MIA,Miami,201611,Henry Walker,,,21,0.671,0.086,0.208,0.167,0.598,0.22,0.111,0.278
650,0021400830,1610612748,MIA,Miami,202355,Hassan Whiteside,C,,27,0.649,0.319,0.159,0.316,0.52,0.18,0.107,0.148
651,0021400830,1610612755,PHI,Philadelphia,202397,Ish Smith,,,23,0.524,0.512,0.117,0.217,0.67,0.136,0.103,0.188
652,0021400830,1610612755,PHI,Philadelphia,203128,Furkan Aldemir,,,1,0.7,0.0,0.0,0.5,0.667,0.0,0.25,0.0
653,0021400830,1610612755,PHI,Philadelphia,203138,Hollis Thompson,,,27,0.563,0.438,0.135,0.25,0.688,0.146,0.178,0.294
654,0021400830,1610612755,PHI,Philadelphia,203156,Henry Sims,F,,17,0.515,0.091,0.138,0.167,0.547,0.406,0.112,0.375
655,0021400830,1610612755,PHI,Philadelphia,203457,Nerlens Noel,C,,31,0.51,0.392,0.115,0.214,0.509,0.34,0.191,0.345
656,0021400830,1610612755,PHI,Philadelphia,203477,Isaiah Canaan,G,,29,0.541,0.245,0.142,0.24,0.592,0.367,0.2,0.409
657,0021400830,1610612755,PHI,Philadelphia,203496,Robert Covington,G,,33,0.542,0.339,0.115,0.2,0.571,0.393,0.189,0.37
658,0021400830,1610612748,MIA,Miami,203516,James Ennis,,,20,0.625,0.167,0.168,0.267,0.609,0.688,0.141,0.294
659,0021400830,1610612748,MIA,Miami,203894,Shabazz Napier,,,13,0.583,0.167,0.216,0.4,0.571,0.571,0.212,0.364
660,0021400830,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,,,20,0.652,0.394,0.144,0.2,0.681,0.139,0.204,0.25
661,0021400830,1610612748,MIA,Miami,204020,Tyler Johnson,,,3,0.333,0.0,0.143,0.0,0.714,0.286,0.0,0.25
662,0021400830,1610612755,PHI,Philadelphia,204025,Tim Frazier,,,11,0.674,0.391,0.077,0.3,0.761,0.0,0.16,0.25
663,0021400830,1610612748,MIA,Miami,204054,Zoran Dragic,,,3,0.333,0.0,0.143,0.0,0.714,0.286,0.0,0.25
664,0021400830,1610612748,MIA,Miami,2365,Chris Andersen,,,16,0.633,0.233,0.2,0.417,0.574,0.63,0.164,0.333
665,0021400830,1610612748,MIA,Miami,2548,Dwyane Wade,G,,23,0.59,0.385,0.15,0.333,0.523,0.116,0.127,0.182
666,0021400830,1610612748,MIA,Miami,2617,Udonis Haslem,F,,22,0.436,0.436,0.172,0.348,0.525,0.325,0.123,0.13
667,0021400830,1610612748,MIA,Miami,2736,Luol Deng,F,,32,0.678,0.271,0.147,0.348,0.517,0.203,0.107,0.194
668,0021400831,1610612749,MIL,Milwaukee,101141,Ersan Ilyasova,F,,35,0.384,0.159,0.1,0.268,0.347,0.571,0.241,0.314
669,0021400831,1610612741,CHI,Chicago,1737,Nazr Mohammed,,,1,0.0,2.0,0.532,0.5,1.0,0.0,0.0,0.0
670,0021400831,1610612741,CHI,Chicago,201149,Joakim Noah,C,,32,0.453,0.377,0.223,0.433,0.313,0.141,0.062,0.167
671,0021400831,1610612749,MIL,Milwaukee,201162,Jared Dudley,,,17,0.279,0.147,0.175,0.32,0.345,0.414,0.227,0.438
672,0021400831,1610612741,CHI,Chicago,201166,Aaron Brooks,,,18,0.441,0.294,0.203,0.579,0.306,0.139,0.057,0.208
673,0021400831,1610612749,MIL,Milwaukee,201564,O.J. Mayo,,,33,0.35,0.15,0.156,0.263,0.379,0.345,0.204,0.444
674,0021400831,1610612741,CHI,Chicago,201565,Derrick Rose,G,,32,0.398,0.449,0.191,0.258,0.393,0.164,0.122,0.222
675,0021400831,1610612749,MIL,Milwaukee,201573,Jerryd Bayless,G,,31,0.386,0.14,0.13,0.2,0.411,0.533,0.198,0.241
676,0021400831,1610612741,CHI,Chicago,202703,Nikola Mirotic,,,31,0.393,0.357,0.167,0.455,0.333,0.158,0.136,0.263
677,0021400831,1610612741,CHI,Chicago,202710,Jimmy Butler,G,,37,0.4,0.433,0.221,0.405,0.336,0.151,0.07,0.224
678,0021400831,1610612741,CHI,Chicago,202734,E'Twaun Moore,,,1,0.0,2.0,0.532,0.5,1.0,0.0,0.0,0.0
679,0021400831,1610612749,MIL,Milwaukee,203089,John Henson,C,,16,0.283,0.133,0.0,0.143,0.457,0.522,0.231,0.385
680,0021400831,1610612749,MIL,Milwaukee,203101,Miles Plumlee,,,14,0.519,0.148,0.036,0.154,0.482,0.214,0.081,0.471
681,0021400831,1610612749,MIL,Milwaukee,203114,Khris Middleton,G,,34,0.351,0.104,0.087,0.167,0.45,0.52,0.237,0.345
682,0021400831,1610612741,CHI,Chicago,203503,Tony Snell,,,31,0.412,0.281,0.167,0.424,0.358,0.15,0.115,0.256
683,0021400831,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,30,0.377,0.175,0.068,0.194,0.417,0.417,0.19,0.333
684,0021400831,1610612749,MIL,Milwaukee,203898,Tyler Ennis,,,16,0.313,0.156,0.064,0.238,0.403,0.258,0.229,0.611
685,0021400831,1610612741,CHI,Chicago,203926,Doug McDermott,,,1,0.0,2.0,0.532,0.5,1.0,0.0,0.0,0.0
686,0021400831,1610612741,CHI,Chicago,203946,Cameron Bairstow,,,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
687,0021400831,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant,,,3,0.25,0.5,0.17,0.0,0.5,0.0,0.0,0.667
688,0021400831,1610612741,CHI,Chicago,2200,Pau Gasol,F,,29,0.381,0.524,0.212,0.25,0.396,0.151,0.139,0.219
689,0021400831,1610612741,CHI,Chicago,2399,Mike Dunleavy,F,,20,0.423,0.692,0.251,0.235,0.333,0.121,0.196,0.1
690,0021400831,1610612749,MIL,Milwaukee,2585,Zaza Pachulia,,,5,0.313,0.0,0.385,0.0,0.389,0.444,0.235,0.167
691,0021400832,1610612745,HOU,Houston,1891,Jason Terry,G,,28,0.481,0.377,0.151,0.333,0.388,0.293,0.214,0.452
692,0021400832,1610612745,HOU,Houston,201147,Corey Brewer,,,22,0.511,0.5,0.164,0.464,0.392,0.595,0.197,0.316
693,0021400832,1610612750,MIN,Minnesota,201593,Nikola Pekovic,C,,34,0.36,0.441,0.224,0.487,0.575,0.4,0.174,0.265
694,0021400832,1610612745,HOU,Houston,201595,Joey Dorsey,,,5,0.5,0.333,0.157,0.429,0.25,1.0,0.148,0.0
695,0021400832,1610612745,HOU,Houston,201935,James Harden,G,,38,0.462,0.392,0.132,0.385,0.331,0.4,0.187,0.417
696,0021400832,1610612750,MIN,Minnesota,201937,Ricky Rubio,G,,38,0.341,0.415,0.163,0.417,0.454,0.355,0.167,0.353
697,0021400832,1610612750,MIN,Minnesota,201978,Chase Budinger,,,11,0.367,0.8,0.129,0.0,0.63,0.391,0.083,0.417
698,0021400832,1610612745,HOU,Houston,202700,Donatas Motiejunas,C,,30,0.5,0.411,0.187,0.389,0.371,0.29,0.179,0.441
699,0021400832,1610612745,HOU,Houston,203093,Terrence Jones,F,,31,0.476,0.29,0.147,0.308,0.364,0.333,0.176,0.395
700,0021400832,1610612745,HOU,Houston,203143,Pablo Prigioni,,,19,0.476,0.341,0.162,0.407,0.324,0.647,0.137,0.273
701,0021400832,1610612750,MIN,Minnesota,203476,Gorgui Dieng,,,27,0.325,0.368,0.125,0.286,0.404,0.385,0.19,0.368
702,0021400832,1610612750,MIN,Minnesota,203485,Lorenzo Brown,,,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
703,0021400832,1610612750,MIN,Minnesota,203897,Zach LaVine,,,14,0.364,0.591,0.284,0.385,0.5,0.484,0.127,0.526
704,0021400832,1610612745,HOU,Houston,203909,KJ McDaniels,,,0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
705,0021400832,1610612750,MIN,Minnesota,203922,Glenn Robinson,,,3,0.9,0.4,0.254,0.0,0.375,0.375,0.12,0.4
706,0021400832,1610612750,MIN,Minnesota,203940,Adreian Payne,F,,29,0.343,0.426,0.158,0.333,0.468,0.286,0.113,0.4
707,0021400832,1610612750,MIN,Minnesota,203952,Andrew Wiggins,F,,41,0.341,0.365,0.186,0.392,0.433,0.378,0.158,0.382
708,0021400832,1610612745,HOU,Houston,2746,Josh Smith,,,26,0.462,0.377,0.138,0.343,0.354,0.583,0.179,0.333
709,0021400832,1610612750,MIN,Minnesota,2755,Kevin Martin,G,,39,0.395,0.382,0.187,0.357,0.493,0.315,0.168,0.311
710,0021400832,1610612745,HOU,Houston,2772,Trevor Ariza,F,,36,0.471,0.265,0.171,0.31,0.366,0.366,0.18,0.333
711,0021400833,1610612761,TOR,Toronto,101150,Lou Williams,,,24,0.381,0.5,0.104,0.276,0.675,0.1,0.214,0.333
712,0021400833,1610612761,TOR,Toronto,101161,Amir Johnson,F,,35,0.424,0.305,0.108,0.237,0.573,0.291,0.2,0.37
713,0021400833,1610612761,TOR,Toronto,200768,Kyle Lowry,G,,33,0.458,0.367,0.091,0.278,0.577,0.308,0.19,0.32
714,0021400833,1610612740,NOP,New Orleans,201569,Eric Gordon,G,,41,0.587,0.254,0.197,0.3,0.465,0.347,0.091,0.295
715,0021400833,1610612740,NOP,New Orleans,201582,Alexis Ajinca,,,27,0.585,0.085,0.246,0.429,0.372,0.535,0.143,0.333
716,0021400833,1610612740,NOP,New Orleans,201600,Omer Asik,C,,31,0.543,0.304,0.214,0.333,0.473,0.357,0.084,0.294
717,0021400833,1610612740,NOP,New Orleans,201936,Tyreke Evans,G,,34,0.614,0.246,0.158,0.4,0.46,0.254,0.079,0.333
718,0021400833,1610612761,TOR,Toronto,201942,DeMar DeRozan,G,,31,0.491,0.333,0.1,0.258,0.583,0.292,0.189,0.318
719,0021400833,1610612761,TOR,Toronto,201946,Tyler Hansbrough,,,7,0.583,0.333,0.157,0.5,0.625,0.0,0.125,0.333
720,0021400833,1610612761,TOR,Toronto,201949,James Johnson,F,,35,0.452,0.333,0.062,0.316,0.552,0.241,0.156,0.357
721,0021400833,1610612740,NOP,New Orleans,201967,Dante Cunningham,F,,31,0.578,0.267,0.257,0.304,0.483,0.254,0.066,0.257
722,0021400833,1610612740,NOP,New Orleans,202337,Luke Babbitt,,,22,0.659,0.098,0.134,0.267,0.402,0.366,0.072,0.346
723,0021400833,1610612740,NOP,New Orleans,202347,Quincy Pondexter,F,,21,0.461,0.211,0.127,0.368,0.474,0.421,0.075,0.364
724,0021400833,1610612761,TOR,Toronto,202349,Greivis Vasquez,,,14,0.4,0.36,0.08,0.353,0.577,0.0,0.185,0.364
725,0021400833,1610612761,TOR,Toronto,202685,Jonas Valanciunas,C,,35,0.461,0.422,0.088,0.35,0.517,0.207,0.22,0.333
726,0021400833,1610612740,NOP,New Orleans,202690,Jimmer Fredette,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0021400833,1610612740,NOP,New Orleans,202708,Norris Cole,,,25,0.61,0.146,0.185,0.235,0.366,0.512,0.104,0.25
728,0021400833,1610612761,TOR,Toronto,203082,Terrence Ross,,,21,0.427,0.366,0.051,0.4,0.581,0.108,0.168,0.25
729,0021400833,1610612740,NOP,New Orleans,203481,Jeff Withey,,,5,0.417,0.0,0.0,0.333,0.75,0.667,0.129,0.5
730,0021400834,1610612751,BKN,Brooklyn,101114,Deron Williams,G,,33,0.484,0.306,0.114,0.258,0.377,0.277,0.153,0.279
731,0021400834,1610612751,BKN,Brooklyn,101187,Alan Anderson,F,,28,0.529,0.173,0.119,0.167,0.446,0.25,0.15,0.344
732,0021400834,1610612743,DEN,Denver,200751,Randy Foye,,,20,0.263,0.25,0.099,0.276,0.463,0.2,0.078,0.421
733,0021400834,1610612751,BKN,Brooklyn,201152,Thaddeus Young,,,23,0.511,0.174,0.11,0.429,0.292,0.188,0.152,0.394
734,0021400834,1610612743,DEN,Denver,201568,Danilo Gallinari,F,,30,0.4,0.267,0.151,0.275,0.545,0.268,0.11,0.24
735,0021400834,1610612751,BKN,Brooklyn,201572,Brook Lopez,,,31,0.469,0.246,0.108,0.438,0.305,0.305,0.182,0.317
736,0021400834,1610612743,DEN,Denver,201581,JJ Hickson,,,2,0.875,0.0,0.0,0.0,0.333,0.0,0.0,0.5
737,0021400834,1610612743,DEN,Denver,201589,Darrell Arthur,F,,23,0.409,0.318,0.125,0.276,0.534,0.341,0.103,0.35
738,0021400834,1610612743,DEN,Denver,201951,Ty Lawson,G,,31,0.367,0.25,0.169,0.279,0.508,0.317,0.117,0.276
739,0021400834,1610612743,DEN,Denver,202702,Kenneth Faried,,,12,0.34,0.16,0.168,0.412,0.5,0.077,0.161,0.5
740,0021400834,1610612751,BKN,Brooklyn,202721,Darius Morris,,,14,0.5,0.133,0.072,0.462,0.345,0.138,0.144,0.368
741,0021400834,1610612743,DEN,Denver,203115,Will Barton,,,21,0.39,0.244,0.198,0.375,0.413,0.13,0.069,0.32
742,0021400834,1610612743,DEN,Denver,203475,Erick Green,,,14,0.266,0.125,0.139,0.409,0.481,0.385,0.106,0.417
