,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
9336,0021500117,1610612740,NOP,New Orleans,201583,Ryan Anderson,F,,35,0,4,0,4,22,10,13,36,0,2,1,3
9337,0021500117,1610612740,NOP,New Orleans,201600,Omer Asik,C,,20,0,0,2,0,9,4,9,20,0,0,4,5
9338,0021500117,1610612737,ATL,Atlanta,201952,Jeff Teague,G,,29,4,1,4,8,8,12,4,22,1,0,4,3
9339,0021500117,1610612740,NOP,New Orleans,201962,Toney Douglas,,,24,0,0,2,2,9,8,4,30,0,1,1,0
9340,0021500117,1610612740,NOP,New Orleans,201967,Dante Cunningham,,,21,1,0,1,0,10,0,4,20,0,0,3,2
9341,0021500117,1610612740,NOP,New Orleans,202087,Alonzo Gee,,,29,5,0,2,4,15,8,4,38,0,0,5,0
9342,0021500117,1610612740,NOP,New Orleans,202337,Luke Babbitt,F,,29,3,0,0,0,12,7,15,34,0,1,2,1
9343,0021500117,1610612740,NOP,New Orleans,202397,Ish Smith,G,,38,0,5,2,12,20,10,15,36,0,1,0,0
9344,0021500117,1610612737,ATL,Atlanta,203118,Mike Scott,,,5,0,0,0,0,1,0,3,4,0,0,0,0
9345,0021500117,1610612737,ATL,Atlanta,203145,Kent Bazemore,F,,32,0,0,2,6,10,12,6,26,0,0,3,2
9346,0021500117,1610612737,ATL,Atlanta,203200,Justin Holiday,,,4,0,0,0,0,1,3,1,4,0,0,1,1
9347,0021500117,1610612737,ATL,Atlanta,203471,Dennis Schroder,,,22,2,3,0,6,3,3,7,16,0,0,1,1
9348,0021500117,1610612737,ATL,Atlanta,203488,Mike Muscala,,,7,0,0,0,0,2,2,4,8,1,0,0,0
9349,0021500117,1610612737,ATL,Atlanta,2594,Kyle Korver,G,,33,0,0,0,0,8,12,6,20,0,0,1,3
9350,0021500118,1610612746,LAC,Los Angeles,101108,Chris Paul,G,,34,0,3,0,0,11,4,6,20,0,0,2,4
9351,0021500118,1610612742,DAL,Dallas,101109,Raymond Felton,G,,30,2,0,2,2,9,13,6,22,0,0,3,3
9352,0021500118,1610612742,DAL,Dallas,101111,Charlie Villanueva,,,12,0,0,0,2,4,1,4,8,0,0,0,0
9353,0021500118,1610612742,DAL,Dallas,101114,Deron Williams,G,,31,2,0,2,6,12,13,6,18,0,0,3,3
9354,0021500118,1610612742,DAL,Dallas,1626147,Justin Anderson,,,10,3,0,3,2,4,4,2,8,1,0,1,0
9355,0021500118,1610612742,DAL,Dallas,1626257,Salah Mejri,,,0,0,0,0,0,0,0,0,0,0,0,2,0
9356,0021500118,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,33,5,2,3,2,12,7,8,18,0,0,5,5
9357,0021500118,1610612746,LAC,Los Angeles,1718,Paul Pierce,,,21,4,3,0,0,6,6,6,12,0,0,2,1
9358,0021500118,1610612746,LAC,Los Angeles,200755,JJ Redick,G,,13,2,0,2,2,3,0,4,10,1,0,2,2
9359,0021500118,1610612742,DAL,Dallas,200826,Jose Juan Barea,,,15,0,0,0,0,11,4,4,12,0,1,1,1
9360,0021500118,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,C,,27,3,2,0,6,10,2,7,14,1,0,5,8
9361,0021500118,1610612746,LAC,Los Angeles,201601,Luc Mbah a Moute,,,6,0,0,0,0,2,4,0,4,0,0,2,0
9362,0021500118,1610612746,LAC,Los Angeles,201933,Blake Griffin,F,,34,0,4,4,10,11,6,6,20,0,1,3,7
9363,0021500118,1610612742,DAL,Dallas,202083,Wesley Matthews,F,,32,2,0,0,4,12,12,6,24,0,0,3,1
9364,0021500118,1610612746,LAC,Los Angeles,202325,Wesley Johnson,,,13,0,0,0,0,4,4,4,6,0,0,1,1
9365,0021500118,1610612746,LAC,Los Angeles,202362,Lance Stephenson,F,,20,0,2,0,6,7,2,8,14,0,2,1,0
9366,0021500118,1610612742,DAL,Dallas,202379,Jeremy Evans,,,0,0,0,0,0,3,0,0,0,0,0,0,0
9367,0021500118,1610612746,LAC,Los Angeles,203085,Austin Rivers,,,26,4,2,2,8,10,6,6,12,0,0,0,1
9368,0021500118,1610612746,LAC,Los Angeles,203143,Pablo Prigioni,,,0,0,0,0,0,0,0,2,0,0,0,0,0
9369,0021500118,1610612746,LAC,Los Angeles,2037,Jamal Crawford,,,28,5,0,2,2,8,4,8,12,0,0,4,3
9370,0021500118,1610612742,DAL,Dallas,203939,Dwight Powell,,,16,0,4,0,4,11,10,2,16,0,1,4,1
9371,0021500118,1610612742,DAL,Dallas,2585,Zaza Pachulia,C,,30,0,2,0,4,10,13,6,22,2,0,4,6
9372,0021500118,1610612742,DAL,Dallas,2734,Devin Harris,,,25,1,0,2,0,17,8,6,22,0,0,3,4
9373,0021500118,1610612746,LAC,Los Angeles,2746,Josh Smith,,,12,3,1,0,0,3,2,3,6,0,0,2,2
9374,0021500119,1610612751,BKN,Brooklyn,101127,Jarrett Jack,G,,27,0,0,0,0,13,8,15,42,0,1,3,2
9375,0021500119,1610612751,BKN,Brooklyn,1626178,Rondae Hollis-Jefferson,G,,12,0,0,0,0,9,2,9,16,1,0,1,0
9376,0021500119,1610612745,HOU,Houston,1891,Jason Terry,,,8,0,0,0,0,0,4,0,10,0,0,0,0
9377,0021500119,1610612751,BKN,Brooklyn,200745,Andrea Bargnani,,,16,0,0,0,2,4,4,6,22,1,1,2,1
9378,0021500119,1610612745,HOU,Houston,201147,Corey Brewer,,,15,0,0,4,4,2,9,4,16,0,0,0,1
9379,0021500119,1610612751,BKN,Brooklyn,201152,Thaddeus Young,F,,22,0,7,0,8,11,6,11,32,3,2,3,3
9380,0021500119,1610612751,BKN,Brooklyn,201572,Brook Lopez,C,,35,2,6,0,4,15,6,13,46,5,2,1,2
9381,0021500119,1610612745,HOU,Houston,201935,James Harden,G,,38,7,0,7,10,8,26,8,38,0,1,2,5
9382,0021500119,1610612745,HOU,Houston,201951,Ty Lawson,G,,37,2,0,2,6,8,29,8,34,0,4,1,1
9383,0021500119,1610612751,BKN,Brooklyn,201961,Wayne Ellington,,,18,0,5,0,2,4,4,8,22,0,1,0,0
9384,0021500119,1610612745,HOU,Houston,201976,Patrick Beverley,,,8,0,0,0,0,0,5,0,2,1,0,3,1
9385,0021500119,1610612745,HOU,Houston,201977,Marcus Thornton,F,,34,2,2,4,12,6,26,4,30,1,0,2,0
9386,0021500119,1610612751,BKN,Brooklyn,202711,Bojan Bogdanovic,,,33,2,6,6,12,11,10,11,46,0,1,0,0
9387,0021500119,1610612751,BKN,Brooklyn,203080,Thomas Robinson,,,12,2,4,2,6,2,6,6,20,1,0,1,0
9388,0021500119,1610612745,HOU,Houston,203093,Terrence Jones,,,15,0,0,0,0,0,11,0,12,0,1,2,1
9389,0021500119,1610612751,BKN,Brooklyn,203499,Shane Larkin,,,22,0,3,0,4,6,4,4,28,0,1,0,3
9390,0021500119,1610612745,HOU,Houston,203991,Clint Capela,,,10,2,2,2,8,2,10,0,12,2,0,2,0
9391,0021500119,1610612751,BKN,Brooklyn,2207,Joe Johnson,F,,37,2,2,0,6,10,10,12,56,0,0,2,3
9392,0021500119,1610612745,HOU,Houston,2730,Dwight Howard,C,,37,4,6,0,20,6,23,8,32,5,4,0,3
9393,0021500119,1610612745,HOU,Houston,2772,Trevor Ariza,F,,32,0,2,0,6,8,22,8,34,0,1,2,1
9394,0021500120,1610612744,GSW,Golden State,101106,Andrew Bogut,,,14,0,0,0,0,7,5,4,6,0,0,5,1
9395,0021500120,1610612763,MEM,Memphis,201144,Mike Conley,G,,33,2,0,0,2,8,8,7,22,0,1,5,2
9396,0021500120,1610612763,MEM,Memphis,201145,Jeff Green,,,17,0,0,0,0,12,0,4,6,0,0,1,1
9397,0021500120,1610612763,MEM,Memphis,201188,Marc Gasol,C,,39,3,2,2,6,8,8,9,26,0,2,3,14
9398,0021500120,1610612744,GSW,Golden State,201574,Jason Thompson,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,0021500120,1610612744,GSW,Golden State,201578,Marreese Speights,,,5,0,0,0,0,4,6,0,8,2,0,2,0
9400,0021500120,1610612763,MEM,Memphis,201584,Courtney Lee,G,,31,0,0,0,2,13,8,12,26,2,0,1,1
9401,0021500120,1610612744,GSW,Golden State,201939,Stephen Curry,G,,34,10,0,10,12,14,6,4,24,1,1,1,6
9402,0021500120,1610612744,GSW,Golden State,202691,Klay Thompson,G,,34,2,2,0,0,17,4,6,22,2,1,3,1
9403,0021500120,1610612744,GSW,Golden State,203084,Harrison Barnes,F,,31,6,2,2,10,7,7,6,22,1,2,5,5
9404,0021500120,1610612744,GSW,Golden State,203105,Festus Ezeli,C,,20,0,0,0,2,9,0,4,14,0,0,4,3
9405,0021500120,1610612744,GSW,Golden State,203110,Draymond Green,F,,28,0,4,0,2,16,4,4,20,2,1,6,4
9406,0021500120,1610612763,MEM,Memphis,203210,JaMychal Green,,,25,3,2,0,4,19,0,11,16,2,1,4,2
9407,0021500120,1610612744,GSW,Golden State,203546,Ian Clark,,,2,0,0,0,0,5,0,2,2,0,0,0,0
9408,0021500120,1610612763,MEM,Memphis,203893,Russ Smith,,,13,2,0,2,2,17,0,9,12,0,0,1,2
9409,0021500120,1610612744,GSW,Golden State,203949,James Michael McAdoo,,,4,0,0,0,0,5,0,2,2,0,0,0,0
9410,0021500120,1610612763,MEM,Memphis,2216,Zach Randolph,F,,30,6,5,2,10,23,8,12,26,0,1,5,6
9411,0021500120,1610612763,MEM,Memphis,2440,Matt Barnes,,,25,0,0,0,0,21,0,9,14,0,2,4,0
9412,0021500120,1610612744,GSW,Golden State,2571,Leandro Barbosa,,,13,2,0,2,2,3,5,2,8,0,0,0,1
9413,0021500120,1610612744,GSW,Golden State,2733,Shaun Livingston,,,22,0,0,0,4,9,11,2,14,0,0,1,0
9414,0021500120,1610612744,GSW,Golden State,2738,Andre Iguodala,,,26,5,0,2,2,14,7,4,18,0,0,3,5
9415,0021500120,1610612763,MEM,Memphis,2754,Tony Allen,F,,23,6,2,2,6,4,8,7,22,1,1,2,2
9416,0021500121,1610612743,DEN,Denver,1626144,Emmanuel Mudiay,G,,35,2,0,4,4,19,12,12,42,0,1,1,6
9417,0021500121,1610612749,MIL,Milwaukee,1626173,Rashad Vaughn,,,9,0,0,0,0,6,6,2,6,0,0,0,0
9418,0021500121,1610612743,DEN,Denver,200751,Randy Foye,,,17,0,0,0,0,7,2,10,18,0,1,4,0
9419,0021500121,1610612743,DEN,Denver,201568,Danilo Gallinari,F,,37,5,2,0,2,21,12,14,46,0,1,0,6
9420,0021500121,1610612749,MIL,Milwaukee,201573,Jerryd Bayless,,,28,10,6,7,8,11,5,8,30,0,1,4,4
9421,0021500121,1610612743,DEN,Denver,201581,JJ Hickson,C,,28,2,0,2,10,16,12,9,36,1,0,2,1
9422,0021500121,1610612743,DEN,Denver,201589,Darrell Arthur,,,17,2,0,0,0,8,3,5,10,2,0,2,0
9423,0021500121,1610612749,MIL,Milwaukee,202328,Greg Monroe,C,,32,2,4,0,18,6,4,10,32,0,1,2,1
9424,0021500121,1610612749,MIL,Milwaukee,202349,Greivis Vasquez,,,32,2,0,0,6,15,9,8,32,0,2,1,2
9425,0021500121,1610612743,DEN,Denver,202702,Kenneth Faried,F,,33,8,7,4,16,16,9,12,44,3,0,0,7
9426,0021500121,1610612749,MIL,Milwaukee,203089,John Henson,,,15,0,0,0,4,15,7,4,14,1,2,2,0
9427,0021500121,1610612749,MIL,Milwaukee,203114,Khris Middleton,G,,42,2,0,2,0,19,9,12,42,0,0,2,0
9428,0021500121,1610612743,DEN,Denver,203115,Will Barton,,,17,2,0,4,4,5,3,2,16,0,0,2,0
9429,0021500121,1610612743,DEN,Denver,203123,Kostas Papanikolaou,,,10,0,0,0,0,0,0,0,6,0,0,1,0
9430,0021500121,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,29,2,2,2,12,14,8,12,36,2,0,5,3
9431,0021500121,1610612749,MIL,Milwaukee,203898,Tyler Ennis,G,,15,0,0,0,2,6,2,6,14,0,0,1,0
9432,0021500121,1610612743,DEN,Denver,203914,Gary Harris,G,,28,0,0,0,2,11,7,4,34,0,0,0,1
9433,0021500121,1610612749,MIL,Milwaukee,203948,Johnny O'Bryant,F,,34,3,0,3,2,13,5,8,24,1,0,6,2
9434,0021500121,1610612743,DEN,Denver,203999,Nikola Jokic,,,14,0,2,0,8,2,0,2,8,0,1,0,2
9435,0021500122,1610612765,DET,Detroit,101141,Ersan Ilyasova,F,,16,0,0,0,2,6,7,6,14,1,0,4,2
9436,0021500122,1610612758,SAC,Sacramento,1626161,Willie Cauley-Stein,C,,16,0,0,2,4,4,4,3,10,1,0,2,0
9437,0021500122,1610612765,DET,Detroit,1626169,Stanley Johnson,,,27,2,2,2,6,4,3,3,18,0,0,2,2
9438,0021500122,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,39,6,5,2,6,11,8,11,32,0,1,2,5
9439,0021500122,1610612758,SAC,Sacramento,200765,Rajon Rondo,G,,48,1,2,0,8,20,12,16,42,0,1,1,1
9440,0021500122,1610612758,SAC,Sacramento,201158,Marco Belinelli,,,27,4,0,0,0,16,6,13,28,0,0,4,2
9441,0021500122,1610612765,DET,Detroit,201229,Anthony Tolliver,,,23,3,0,3,0,9,0,5,22,1,0,1,1
9442,0021500122,1610612758,SAC,Sacramento,201585,Kosta Koufos,,,22,0,0,0,4,13,6,13,26,0,0,2,1
9443,0021500122,1610612758,SAC,Sacramento,201956,Omri Casspi,,,27,2,0,2,4,16,8,13,32,0,0,2,1
9444,0021500122,1610612758,SAC,Sacramento,202326,DeMarcus Cousins,F,,37,2,0,5,12,16,10,8,26,1,1,3,10
9445,0021500122,1610612758,SAC,Sacramento,202341,James Anderson,G,,17,0,0,0,0,4,4,3,10,0,0,3,0
9446,0021500122,1610612765,DET,Detroit,202694,Marcus Morris,F,,35,6,0,2,8,11,4,11,30,0,1,1,6
9447,0021500122,1610612765,DET,Detroit,202704,Reggie Jackson,G,,32,5,0,4,6,11,7,6,26,0,0,2,4
9448,0021500122,1610612765,DET,Detroit,203083,Andre Drummond,C,,34,4,10,0,14,11,7,6,26,0,0,5,1
9449,0021500122,1610612765,DET,Detroit,203382,Aron Baynes,,,13,0,0,0,2,4,0,5,12,0,0,1,2
9450,0021500122,1610612758,SAC,Sacramento,203463,Ben McLemore,,,2,0,0,0,0,0,2,0,4,0,0,1,0
9451,0021500122,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,G,,40,0,0,5,4,15,7,8,30,1,1,4,2
9452,0021500122,1610612765,DET,Detroit,2581,Steve Blake,,,15,0,0,0,0,4,0,5,12,0,0,0,0
9453,0021500123,1610612759,SAS,San Antonio,1495,Tim Duncan,C,,21,2,0,0,4,0,8,9,14,2,0,3,3
9454,0021500123,1610612757,POR,Portland,1626192,Pat Connaughton,,,0,0,0,0,0,0,0,0,2,0,0,0,0
9455,0021500123,1610612759,SAS,San Antonio,1938,Manu Ginobili,,,22,4,2,3,6,6,12,6,18,0,0,3,2
9456,0021500123,1610612759,SAS,San Antonio,200746,LaMarcus Aldridge,F,,34,0,2,0,8,2,10,14,26,1,2,3,3
9457,0021500123,1610612757,POR,Portland,201945,Gerald Henderson,,,17,0,4,0,6,4,4,2,24,0,1,1,1
9458,0021500123,1610612759,SAS,San Antonio,201980,Danny Green,G,,30,0,2,0,2,6,12,10,22,0,0,2,1
9459,0021500123,1610612759,SAS,San Antonio,201988,Patty Mills,,,18,0,0,0,0,6,7,6,16,0,0,0,2
9460,0021500123,1610612757,POR,Portland,202329,Al-Farouq Aminu,F,,32,0,0,6,2,6,0,2,28,1,0,2,1
9461,0021500123,1610612757,POR,Portland,202334,Ed Davis,,,17,2,6,0,10,4,6,5,16,1,0,2,2
9462,0021500123,1610612759,SAS,San Antonio,202695,Kawhi Leonard,F,,34,2,0,0,6,2,12,14,26,0,0,3,3
9463,0021500123,1610612757,POR,Portland,203081,Damian Lillard,G,,36,2,3,6,4,10,4,5,36,0,1,3,9
9464,0021500123,1610612757,POR,Portland,203086,Meyers Leonard,F,,23,0,0,0,0,6,2,3,14,0,0,1,1
9465,0021500123,1610612757,POR,Portland,203090,Maurice Harkless,,,15,0,0,0,0,4,6,5,16,0,0,0,0
9466,0021500123,1610612757,POR,Portland,203459,Allen Crabbe,,,19,2,0,0,0,4,4,7,26,0,0,2,2
9467,0021500123,1610612757,POR,Portland,203468,CJ McCollum,G,,36,0,2,0,8,6,2,4,30,0,1,1,2
9468,0021500123,1610612757,POR,Portland,203486,Mason Plumlee,C,,30,0,4,2,4,6,0,2,30,1,1,2,3
9469,0021500123,1610612759,SAS,San Antonio,203492,Ray McCallum,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9470,0021500123,1610612759,SAS,San Antonio,203937,Kyle Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,0021500123,1610612757,POR,Portland,203943,Noah Vonleh,,,7,2,0,2,2,0,2,0,6,0,0,1,0
9472,0021500123,1610612757,POR,Portland,204025,Tim Frazier,,,0,0,0,0,0,0,0,0,2,0,0,0,0
9473,0021500123,1610612759,SAS,San Antonio,2225,Tony Parker,G,,29,0,0,2,10,2,12,10,20,0,0,3,1
9474,0021500123,1610612759,SAS,San Antonio,2446,Rasual Butler,,,15,0,0,2,2,6,4,2,12,0,0,0,0
9475,0021500123,1610612759,SAS,San Antonio,2561,David West,,,12,0,0,0,2,6,9,2,10,1,1,2,0
9476,0021500123,1610612759,SAS,San Antonio,2564,Boris Diaw,,,17,2,0,0,6,4,9,7,16,0,0,2,0
9477,0021500123,1610612759,SAS,San Antonio,2588,Matt Bonner,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9478,0021500124,1610612748,MIA,Miami,1626159,Justise Winslow,,,27,0,0,4,4,9,13,6,34,0,3,4,2
9479,0021500124,1610612762,UTA,Utah,1626168,Trey Lyles,F,,17,0,0,0,2,4,0,4,20,0,0,0,1
9480,0021500124,1610612748,MIA,Miami,1626196,Josh Richardson,G,,20,0,0,0,2,3,4,5,18,0,1,4,2
9481,0021500124,1610612748,MIA,Miami,201177,Josh McRoberts,,,18,0,0,0,0,0,8,2,20,0,0,3,2
9482,0021500124,1610612748,MIA,Miami,201609,Goran Dragic,G,,34,4,0,2,6,12,14,9,40,0,0,0,8
9483,0021500124,1610612762,UTA,Utah,202324,Derrick Favors,C,,39,2,7,2,18,9,7,6,30,7,3,3,6
9484,0021500124,1610612762,UTA,Utah,202330,Gordon Hayward,F,,37,4,2,2,12,13,7,10,30,0,1,2,6
9485,0021500124,1610612762,UTA,Utah,202344,Trevor Booker,,,16,0,0,0,0,7,7,6,14,1,0,6,1
9486,0021500124,1610612762,UTA,Utah,202353,Tibor Pleiss,,,0,0,0,0,0,2,0,2,2,0,0,0,0
9487,0021500124,1610612748,MIA,Miami,202355,Hassan Whiteside,C,,29,0,5,0,8,10,9,5,28,5,2,3,2
9488,0021500124,1610612762,UTA,Utah,202407,Elijah Millsap,,,2,0,0,0,0,0,0,0,2,0,0,0,0
9489,0021500124,1610612762,UTA,Utah,202692,Alec Burks,,,34,5,5,4,10,9,5,8,38,0,2,4,4
9490,0021500124,1610612762,UTA,Utah,203504,Trey Burke,,,27,0,0,2,6,7,5,6,28,0,1,1,0
9491,0021500124,1610612762,UTA,Utah,203526,Raul Neto,G,,15,0,0,0,0,4,0,4,10,0,1,4,0
9492,0021500124,1610612762,UTA,Utah,203918,Rodney Hood,G,,38,1,3,1,6,6,4,10,36,0,3,3,2
9493,0021500124,1610612748,MIA,Miami,204020,Tyler Johnson,,,29,2,2,2,10,7,13,6,40,2,1,3,0
9494,0021500124,1610612762,UTA,Utah,204060,Joe Ingles,,,9,0,0,0,0,4,0,4,20,1,0,0,0
9495,0021500124,1610612748,MIA,Miami,2547,Chris Bosh,F,,36,3,0,0,12,7,12,9,40,4,2,1,7
9496,0021500124,1610612748,MIA,Miami,2736,Luol Deng,F,,26,4,0,4,4,10,7,9,30,0,0,2,0
9497,0021500124,1610612748,MIA,Miami,2757,Beno Udrih,,,17,0,0,0,0,2,5,4,20,0,0,0,0
9498,0021500125,1610612744,GSW,Golden State,101106,Andrew Bogut,,,21,0,2,0,4,8,11,2,24,3,0,2,0
9499,0021500125,1610612750,MIN,Minnesota,1626145,Tyus Jones,,,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,0021500125,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,30,0,6,0,12,14,8,10,32,0,2,2,2
9501,0021500125,1610612750,MIN,Minnesota,1889,Andre Miller,,,21,0,3,0,8,6,12,8,12,0,1,4,1
9502,0021500125,1610612744,GSW,Golden State,201939,Stephen Curry,G,,37,9,3,8,6,11,18,10,36,0,0,3,8
9503,0021500125,1610612750,MIN,Minnesota,202357,Nemanja Bjelica,,,33,0,2,0,4,11,10,12,28,0,0,2,3
9504,0021500125,1610612744,GSW,Golden State,202691,Klay Thompson,G,,37,0,0,3,4,13,21,10,36,1,0,1,0
9505,0021500125,1610612744,GSW,Golden State,203084,Harrison Barnes,F,,34,6,2,0,8,9,24,6,32,1,0,3,1
9506,0021500125,1610612744,GSW,Golden State,203105,Festus Ezeli,C,,16,0,2,2,10,0,11,6,16,0,0,4,1
9507,0021500125,1610612744,GSW,Golden State,203110,Draymond Green,F,,35,2,4,0,8,11,16,10,34,2,0,3,6
9508,0021500125,1610612750,MIN,Minnesota,203476,Gorgui Dieng,,,17,0,3,2,2,6,8,5,10,1,1,0,3
9509,0021500125,1610612750,MIN,Minnesota,203498,Shabazz Muhammad,,,19,4,2,4,6,5,8,4,16,0,0,2,4
9510,0021500125,1610612744,GSW,Golden State,203546,Ian Clark,,,3,0,3,0,0,2,5,0,4,0,1,2,0
9511,0021500125,1610612750,MIN,Minnesota,203897,Zach LaVine,G,,25,5,6,4,4,14,4,7,30,0,2,2,4
9512,0021500125,1610612750,MIN,Minnesota,203940,Adreian Payne,,,1,0,0,0,0,0,0,0,0,0,0,0,0
9513,0021500125,1610612744,GSW,Golden State,203949,James Michael McAdoo,,,2,0,0,0,0,2,0,2,2,0,0,0,0
9514,0021500125,1610612750,MIN,Minnesota,203952,Andrew Wiggins,G,,34,4,2,0,6,17,10,13,38,0,1,1,4
9515,0021500125,1610612750,MIN,Minnesota,204014,Damjan Rudez,,,1,0,0,0,0,0,0,0,0,0,0,0,0
9516,0021500125,1610612750,MIN,Minnesota,2419,Tayshaun Prince,F,,14,0,2,0,2,9,6,3,14,0,0,1,0
9517,0021500125,1610612744,GSW,Golden State,2733,Shaun Livingston,,,22,0,0,2,2,4,16,4,28,0,0,4,2
9518,0021500125,1610612744,GSW,Golden State,2738,Andre Iguodala,,,29,3,0,0,0,15,18,10,38,0,0,3,0
9519,0021500125,1610612750,MIN,Minnesota,2755,Kevin Martin,,,28,2,2,2,6,9,10,10,18,0,0,2,3
9520,0021500125,1610612750,MIN,Minnesota,708,Kevin Garnett,F,,11,0,0,0,0,9,4,3,12,0,0,2,1
9521,0021500126,1610612756,PHX,Phoenix,101179,Ronnie Price,,,4,0,0,0,0,6,0,3,6,0,0,0,0
9522,0021500126,1610612756,PHX,Phoenix,1626164,Devin Booker,,,1,0,0,0,0,0,0,2,4,0,0,0,0
9523,0021500126,1610612746,LAC,Los Angeles,1718,Paul Pierce,,,19,0,2,0,2,3,5,9,18,0,0,1,1
9524,0021500126,1610612756,PHX,Phoenix,200782,PJ Tucker,F,,31,0,5,0,4,9,10,5,22,0,0,2,0
9525,0021500126,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,C,,27,0,4,3,6,12,9,12,32,1,0,1,7
9526,0021500126,1610612746,LAC,Los Angeles,201601,Luc Mbah a Moute,,,14,2,2,0,4,2,0,5,12,0,1,0,1
9527,0021500126,1610612756,PHX,Phoenix,201603,Sonny Weems,,,5,0,0,0,2,2,7,0,4,0,0,0,0
9528,0021500126,1610612746,LAC,Los Angeles,201933,Blake Griffin,F,,16,4,0,0,6,9,5,7,14,0,0,0,2
9529,0021500126,1610612746,LAC,Los Angeles,202325,Wesley Johnson,,,24,3,3,3,0,4,2,7,16,0,0,3,1
9530,0021500126,1610612746,LAC,Los Angeles,202332,Cole Aldrich,,,6,0,2,0,2,0,0,3,4,0,0,1,1
9531,0021500126,1610612756,PHX,Phoenix,202339,Eric Bledsoe,G,,34,6,2,4,10,10,18,9,36,0,0,4,8
9532,0021500126,1610612746,LAC,Los Angeles,202362,Lance Stephenson,F,,30,6,2,4,10,10,4,13,36,1,1,2,1
9533,0021500126,1610612756,PHX,Phoenix,202688,Brandon Knight,G,,34,3,0,8,10,15,12,5,28,0,1,3,3
9534,0021500126,1610612756,PHX,Phoenix,202693,Markieff Morris,F,,6,0,0,0,2,2,2,3,4,0,0,1,0
9535,0021500126,1610612756,PHX,Phoenix,202720,Jon Leuer,,,24,3,2,3,6,5,10,7,20,1,1,1,1
9536,0021500126,1610612746,LAC,Los Angeles,203085,Austin Rivers,G,,34,0,0,0,6,12,9,17,36,0,0,4,4
9537,0021500126,1610612756,PHX,Phoenix,203141,Mirza Teletovic,,,18,0,0,0,0,12,11,4,24,0,0,2,0
9538,0021500126,1610612746,LAC,Los Angeles,203143,Pablo Prigioni,G,,23,0,3,0,0,7,5,4,24,0,0,3,2
9539,0021500126,1610612756,PHX,Phoenix,203458,Alex Len,,,18,2,0,0,2,11,14,5,16,0,0,2,1
9540,0021500126,1610612756,PHX,Phoenix,203462,Archie Goodwin,,,7,0,0,0,0,2,4,5,8,0,0,2,0
9541,0021500126,1610612746,LAC,Los Angeles,2037,Jamal Crawford,,,24,2,3,0,4,9,4,14,24,0,1,2,3
9542,0021500126,1610612756,PHX,Phoenix,203933,TJ Warren,,,25,0,0,4,8,13,18,7,24,1,0,3,2
9543,0021500126,1610612756,PHX,Phoenix,2199,Tyson Chandler,C,,27,0,0,0,2,8,9,5,24,1,1,3,2
9544,0021500126,1610612746,LAC,Los Angeles,2746,Josh Smith,,,19,2,2,2,4,2,2,4,14,1,0,0,0
9545,0021500127,1610612754,IND,Indiana,101133,Ian Mahinmi,C,,30,0,4,4,12,8,5,11,32,0,0,1,2
9546,0021500127,1610612754,IND,Indiana,101139,CJ Miles,F,,20,0,0,3,4,6,7,9,26,2,0,0,2
9547,0021500127,1610612754,IND,Indiana,101145,Monta Ellis,G,,36,8,0,8,16,10,9,11,36,1,0,2,1
9548,0021500127,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,27,2,4,2,6,11,4,14,36,0,2,0,1
9549,0021500127,1610612750,MIN,Minnesota,1889,Andre Miller,,,22,4,0,2,4,2,3,10,12,0,1,5,1
9550,0021500127,1610612754,IND,Indiana,201588,George Hill,G,,32,0,0,0,0,6,7,9,36,0,0,1,2
9551,0021500127,1610612754,IND,Indiana,201941,Jordan Hill,,,16,0,3,0,4,2,8,0,18,0,0,0,2
9552,0021500127,1610612754,IND,Indiana,201978,Chase Budinger,,,14,0,0,3,0,2,8,0,18,1,0,1,1
9553,0021500127,1610612754,IND,Indiana,202331,Paul George,F,,38,5,2,4,6,10,9,11,36,0,0,2,6
9554,0021500127,1610612750,MIN,Minnesota,202357,Nemanja Bjelica,,,25,0,0,0,4,8,5,14,20,0,0,4,1
9555,0021500127,1610612754,IND,Indiana,202730,Lavoy Allen,,,28,4,0,0,2,4,6,2,24,0,0,2,2
9556,0021500127,1610612750,MIN,Minnesota,203476,Gorgui Dieng,,,11,0,0,0,2,2,3,5,10,0,0,2,0
